,Height,Overall,Acceleration,Ball control,Block,Boxout,Contact dunk,Contested shot 3pt,Contested shot mid,Defensive consistency,Defensive rebound,Draw foul,Driving dunk,Driving layup,Free throw,Hands,Help defense IQ,Hustle,Lateral quickness,Low post defense IQ,Off dribble shot 3pt,Off dribble shot mid,Offensive consistency,Offensive rebound,On-ball defense IQ,Open shot 3pt,Open shot mid,Pass perception,Passing IQ,Passing accuracy,Passing vision,Pick & roll defense IQ,Post control,Post fadeaway,Post hook,Reaction time,Shot IQ,Shot close,Shot contest,Speed,Speed with ball,Stamina,Standing dunk,Standing layup,Steal,Strength,Vertical,kmeans_label,PLAYER_ID,Name
461,72,85,91,84,40,29,25,77,82,55,44,80,25,88,87,60,62,82,60,27,84,84,95,37,64,86,85,64,84,82,74,62,25,40,25,75,97,80,60,88,93,85,25,86,72,51,84,2,8069,Aaron Brooks
462,84,85,52,35,76,88,60,26,51,60,92,80,75,64,83,75,83,80,48,80,26,48,85,96,62,26,81,54,65,36,28,64,80,64,82,70,86,94,74,69,40,79,80,90,58,84,54,0,20230,Jonas Valanciunas
463,84,85,27,45,65,84,55,25,48,90,86,72,45,50,73,84,94,73,27,92,25,32,95,84,91,25,55,80,54,50,34,90,93,93,78,88,85,73,88,30,25,90,85,94,59,77,35,0,20008,Robert Parish
464,85,85,32,35,95,94,50,25,25,90,89,87,58,80,83,81,96,85,54,89,25,25,75,83,70,25,60,60,58,25,34,74,51,58,84,94,90,80,95,58,31,78,90,96,59,58,57,4,20121,Rudy Gobert
465,83,85,59,33,73,90,50,26,26,85,90,75,85,75,50,85,85,85,45,88,26,26,85,90,80,26,26,73,50,26,26,80,84,46,75,73,90,85,73,74,31,93,85,90,54,90,78,4,20334,Dwight Howard
466,79,84,74,71,37,76,45,69,79,90,70,70,77,75,76,90,81,85,67,82,54,65,90,68,72,78,82,80,75,74,62,72,90,85,66,80,90,86,80,76,64,95,87,94,56,88,85,1,8252,Larry Johnson
467,79,84,76,69,62,87,47,60,65,89,76,75,66,70,69,87,91,96,78,92,42,64,90,59,87,77,74,84,79,73,66,92,70,68,70,88,92,74,88,76,78,96,47,87,57,88,64,1,8540,Draymond Green
468,77,84,85,87,68,48,35,52,64,90,59,60,78,86,77,98,84,90,90,70,59,60,85,66,90,60,68,94,86,88,89,88,52,63,42,93,85,70,93,84,86,97,35,92,95,68,78,2,8309,Micheal Ray Richardson
469,79,84,73,61,65,89,70,68,54,65,81,70,92,78,80,95,78,90,84,75,54,59,75,74,76,75,77,65,70,60,34,78,69,58,75,84,88,88,84,80,68,95,70,87,77,70,88,1,8590,Shawn Marion
470,80,84,58,65,58,77,70,74,71,85,82,71,85,80,67,88,85,96,58,84,61,58,95,74,70,85,84,79,49,49,40,72,82,74,78,70,96,82,70,66,42,87,90,92,59,75,85,1,8321,Laphonso Ellis
471,78,84,70,75,55,72,46,65,85,80,70,72,60,83,83,83,78,95,80,60,41,70,85,72,80,77,86,75,68,72,75,82,74,80,40,85,85,86,85,76,68,92,46,82,70,60,85,1,8076,Bob Dandridge
472,78,84,80,88,52,38,45,84,81,85,45,75,85,83,84,85,82,86,80,60,80,72,85,41,80,87,82,78,69,68,52,84,55,75,29,80,90,84,80,78,84,93,50,84,81,60,84,3,8055,Eddie Jones
473,79,84,77,82,30,64,50,80,72,75,60,70,65,82,82,96,75,94,74,49,75,70,85,55,72,88,75,78,74,77,50,74,68,75,60,82,95,84,82,78,74,95,50,90,70,65,70,1,8601,Dale Ellis
474,82,84,76,72,44,81,95,35,71,65,78,76,98,71,73,95,65,95,51,74,38,44,83,41,62,66,78,63,72,61,69,64,83,75,75,84,94,85,72,78,58,95,98,88,52,94,95,1,8589,Blake Griffin
475,79,84,68,58,54,76,45,65,78,80,82,72,65,79,83,80,85,85,60,84,31,52,90,77,69,78,82,87,65,64,48,74,65,78,84,69,92,90,69,69,54,85,85,92,88,70,74,0,8047,Steve Mix
476,76,84,89,84,46,51,60,30,78,73,44,78,85,88,72,81,73,95,75,62,60,77,91,39,75,70,81,70,83,78,66,74,72,72,69,85,91,80,88,94,92,95,28,89,56,65,85,1,8630,Dwyane Wade
477,78,84,83,88,45,38,65,56,64,90,56,47,85,77,61,95,85,85,88,80,48,69,75,41,93,80,77,86,81,78,63,87,59,57,56,88,84,81,93,87,89,80,55,75,65,68,75,3,8574,Andre Iguodala
478,80,84,76,82,53,64,45,75,70,80,67,59,75,82,85,81,83,86,77,66,75,75,80,45,75,85,84,80,78,72,75,81,57,63,40,80,85,87,78,75,82,95,55,85,60,42,82,3,8459,Nicolas Batum
479,78,84,84,58,50,60,65,68,80,70,54,75,97,85,74,85,70,85,77,66,70,79,75,78,77,75,84,72,45,50,58,70,60,64,60,66,88,90,66,86,83,87,75,90,66,70,94,1,8417,Cedric Ceballos
480,79,84,77,73,56,60,40,72,71,70,62,74,82,80,81,84,70,75,77,55,69,66,90,58,77,80,76,56,77,74,66,76,74,62,60,77,92,86,77,78,75,92,60,76,74,65,78,1,8064,Reggie Williams
481,82,84,65,64,60,81,35,87,70,70,80,65,70,72,79,85,74,80,62,78,54,54,85,77,72,88,76,74,62,55,57,73,76,70,70,73,90,84,73,69,50,88,90,84,75,65,75,0,8498,Robert Horry
482,79,84,79,75,47,44,45,79,73,90,54,50,75,77,77,73,88,87,88,78,69,74,50,45,86,84,77,85,71,70,65,88,59,60,56,93,60,80,93,79,76,90,55,78,62,72,79,3,8265,Rick Fox
483,73,84,83,80,50,40,60,76,84,70,44,80,97,86,85,82,70,88,66,30,79,84,90,42,72,85,86,71,79,74,71,74,48,75,31,61,88,88,61,84,82,88,40,90,73,50,96,1,8138,Dee Brown
484,79,84,80,76,44,50,32,70,70,90,45,80,72,87,79,85,81,95,87,60,64,69,90,33,84,74,76,84,70,67,62,80,60,70,41,82,93,78,81,84,83,98,32,89,61,63,76,2,8542,Jimmy Butler
485,79,84,72,74,50,78,35,65,75,80,84,49,60,84,78,90,78,80,69,76,54,78,90,68,79,74,84,70,72,65,64,77,70,60,50,67,94,85,67,74,68,97,45,92,55,75,75,1,8058,Rodney McCray
486,79,84,74,78,47,54,45,81,90,75,44,76,60,77,85,87,70,80,77,60,77,84,90,53,77,85,92,78,70,68,49,78,70,51,67,60,90,82,60,74,75,90,60,85,61,70,60,1,8192,Steve Smith
487,78,84,60,69,45,68,48,60,70,85,70,82,55,78,75,83,83,80,78,81,41,58,90,57,82,72,79,70,64,60,62,84,90,86,81,79,88,87,79,62,39,87,48,93,57,82,65,0,8067,Mark Aguirre
488,78,84,78,78,37,40,35,78,82,75,45,71,70,85,87,86,76,75,94,64,75,84,95,41,74,83,87,88,78,76,71,78,60,70,35,80,85,82,80,77,79,94,35,86,65,50,62,3,8487,Richard Hamilton
489,80,84,75,77,35,66,55,56,80,75,64,68,81,82,76,94,75,78,77,54,59,79,80,58,77,86,90,74,82,43,34,78,48,67,48,72,93,82,72,82,78,95,55,84,58,70,98,1,8546,Harrison Barnes
490,83,84,55,50,70,75,50,37,75,80,78,79,55,70,75,95,88,70,55,86,26,60,90,80,75,58,83,55,72,64,66,80,86,78,85,78,90,85,74,65,47,85,85,90,50,90,65,0,8048,Bob Lanier
491,77,84,84,75,37,36,45,84,77,85,47,64,70,79,86,85,82,80,80,38,80,78,85,30,85,88,82,84,77,78,37,84,62,65,63,80,88,74,80,82,80,95,45,78,61,55,70,3,8460,Wesley Matthews
492,81,84,71,74,51,61,40,90,81,75,62,65,60,78,93,94,75,80,74,47,74,80,85,48,79,92,86,74,80,81,39,78,58,60,58,74,92,84,67,70,70,90,25,88,59,54,68,3,8066,Peja Stojakovic
493,72,84,87,84,44,56,25,69,66,80,50,82,25,84,80,89,84,97,83,52,72,72,92,30,83,84,77,82,89,88,75,82,34,38,32,86,92,68,84,86,89,96,25,86,77,70,72,2,8543,Kyle Lowry
494,73,84,86,89,36,50,25,72,75,90,55,78,25,89,83,91,70,92,86,50,74,81,85,50,91,77,85,78,88,85,76,88,50,60,33,51,85,84,51,87,87,95,25,92,80,55,55,2,8050,Lenny Wilkens
495,82,84,65,62,77,84,70,39,68,75,83,78,85,70,74,85,77,88,61,82,35,54,75,80,70,53,86,80,37,38,43,68,88,83,71,73,73,78,73,67,42,86,90,88,63,82,85,1,8124,Shawn Kemp
496,78,84,84,83,47,60,35,56,81,60,66,84,45,95,78,82,68,75,80,54,60,80,85,38,80,73,82,54,84,76,79,81,55,63,40,76,86,88,76,82,90,95,35,94,75,62,68,2,8235,Tyreke Evans
497,76,84,83,86,50,39,35,74,79,80,51,70,45,86,84,86,73,89,75,34,78,81,85,33,81,81,85,72,88,83,85,80,40,72,30,78,88,82,79,80,86,90,25,88,73,49,72,2,8080,Jrue Holiday
498,82,84,74,54,70,74,70,37,65,60,70,93,95,82,73,90,70,85,60,72,29,52,80,72,64,40,80,54,60,52,34,70,80,75,77,73,80,82,73,82,52,90,95,90,60,82,95,1,8587,Amar'e Stoudemire
499,82,84,64,35,82,85,40,67,75,80,85,74,65,74,79,92,82,80,62,80,38,64,85,55,71,85,84,77,74,55,50,75,84,79,80,52,93,85,52,70,32,85,70,84,57,84,52,0,8056,Derrick Coleman
500,78,84,80,82,54,45,55,75,79,65,41,80,85,84,85,85,65,85,60,51,72,78,90,51,64,83,87,65,72,68,53,68,66,74,70,50,92,86,50,80,81,90,40,90,62,54,83,1,8488,Jerry Stackhouse
501,79,84,87,77,34,53,54,31,84,65,47,85,85,86,82,88,75,83,79,34,48,83,95,32,76,69,88,67,78,76,68,77,68,72,34,76,95,82,66,79,86,93,49,88,55,46,86,1,8544,DeMar DeRozan
502,81,84,80,72,47,40,50,68,68,75,48,74,85,82,75,82,80,80,80,58,70,80,90,38,80,84,84,79,60,65,40,81,46,57,44,80,92,82,78,82,80,89,40,85,75,60,80,3,20026,Corey Brewer
503,78,84,80,79,52,57,35,80,81,80,53,67,75,78,84,75,82,86,81,55,71,84,85,40,81,88,88,75,82,75,71,78,33,55,25,55,92,83,55,81,84,83,47,76,82,50,70,2,8068,Doug Christie
504,77,84,84,85,45,39,30,83,78,80,51,70,40,87,75,94,78,86,75,34,80,80,75,34,79,85,82,84,81,80,72,78,40,72,30,72,90,83,72,80,84,90,25,88,78,49,70,2,8125,Larry Hughes
505,69,84,97,88,31,30,75,88,84,70,30,32,98,80,84,80,78,95,64,38,82,81,90,30,74,84,82,71,84,80,60,70,25,30,25,71,92,77,71,97,97,94,25,79,73,60,98,1,8251,Nate Robinson
506,72,84,92,95,29,65,40,76,80,70,34,65,40,88,79,89,76,70,80,30,75,83,85,37,75,82,83,78,90,89,84,72,41,63,47,64,85,75,64,88,94,94,25,88,78,35,65,2,8074,Kenny Anderson
507,78,84,80,78,37,43,40,93,74,60,45,66,66,85,77,85,72,82,74,45,90,76,90,42,74,94,80,68,74,70,58,68,60,60,44,78,88,84,78,84,80,95,25,86,60,62,75,3,8499,Quentin Richardson
508,73,84,85,94,27,33,25,86,59,75,41,63,25,90,79,95,77,88,78,50,85,60,90,47,79,86,58,78,96,95,89,78,55,43,31,45,96,90,53,89,89,94,25,89,78,65,57,2,8334,Mark Jackson
509,79,84,83,75,48,41,70,80,79,57,48,52,96,85,76,97,63,85,65,48,80,80,90,29,65,88,84,65,60,62,27,63,42,67,55,61,95,89,61,82,80,95,47,90,59,48,97,1,20020,Terrence Ross
510,76,84,84,84,37,36,30,70,77,70,44,61,63,85,74,80,68,80,65,55,73,80,90,34,75,81,82,84,81,82,79,76,45,63,25,65,95,80,65,85,82,90,25,88,82,63,78,2,8390,Vernon Maxwell
511,76,84,82,79,32,38,30,75,84,70,46,79,58,86,91,80,78,80,74,55,74,87,80,56,70,80,88,74,74,66,60,74,59,59,25,60,84,86,60,85,80,90,25,89,64,75,80,2,8092,Ricky Pierce
512,81,84,57,63,40,84,40,44,57,85,86,73,65,60,74,85,86,97,57,85,33,47,85,85,80,73,63,80,45,35,29,84,84,60,60,80,85,84,81,66,54,95,50,88,61,80,74,4,8419,A.C. Green
513,82,84,43,42,75,82,40,25,74,80,85,70,55,70,76,85,81,80,42,84,25,38,90,80,74,28,80,65,60,55,44,79,92,89,89,80,89,88,79,65,30,85,85,92,69,88,65,0,8219,Al Jefferson
514,75,84,93,87,37,54,35,74,72,62,43,82,80,89,81,76,64,93,65,25,80,77,90,26,65,83,78,69,85,84,74,70,34,30,25,62,91,75,70,88,92,95,25,92,51,64,87,2,8647,Damian Lillard
515,75,84,69,76,37,42,30,89,87,80,49,72,40,76,90,81,80,83,80,36,83,80,85,42,80,92,90,75,82,75,71,82,25,51,35,74,85,80,74,70,73,88,35,85,73,35,66,2,8057,Jeff Hornacek
516,77,84,89,84,40,38,30,82,87,45,48,45,55,87,78,95,65,65,73,51,83,71,90,32,70,85,90,72,74,72,62,69,56,66,40,65,92,80,65,87,86,94,35,89,69,48,88,3,8164,O.J. Mayo
517,80,84,75,77,35,58,30,92,83,75,70,62,40,75,80,94,78,85,54,62,80,80,85,37,74,95,89,75,74,70,63,77,43,58,36,56,94,82,56,78,79,90,25,72,59,65,70,2,8165,Mike Miller
518,79,84,74,77,42,30,35,74,77,70,37,76,73,74,81,85,71,72,60,56,68,78,90,52,70,81,84,76,78,70,43,72,60,60,30,65,94,88,65,78,74,88,65,88,61,60,76,1,8205,Johnny Newman
519,74,84,84,79,35,35,35,69,82,75,52,79,50,85,83,66,72,85,54,45,75,79,90,63,74,78,83,75,84,81,74,70,25,64,40,60,88,88,60,84,85,95,35,88,58,42,82,2,8178,Eddie Johnson
520,81,84,30,48,60,88,40,64,78,70,86,80,50,68,79,84,75,95,27,78,44,65,90,84,70,75,83,68,54,54,29,72,82,74,79,60,95,88,70,40,30,90,85,95,64,85,40,0,8401,Frank Brickowski
521,74,84,89,87,35,36,70,65,60,65,43,78,90,84,85,92,60,77,54,27,72,67,95,35,70,79,68,75,90,83,92,65,25,44,36,57,95,75,57,90,94,91,25,77,83,50,98,2,8525,Robert Pack
522,81,84,43,40,70,85,30,32,87,80,84,50,50,70,79,78,84,85,43,80,25,41,85,82,78,66,91,60,52,50,61,75,85,88,84,70,92,93,70,44,37,90,80,92,62,88,50,0,8333,David West
523,70,84,92,88,37,25,25,44,76,80,37,56,25,88,72,85,82,90,82,55,60,77,85,32,82,62,78,78,92,94,92,82,25,29,25,82,85,82,82,89,93,91,25,85,63,58,75,2,8070,Avery Johnson
524,82,84,42,35,60,70,55,82,82,60,69,70,40,74,87,78,72,58,38,73,67,76,90,64,65,92,90,66,70,52,31,64,84,88,72,62,97,90,62,45,40,90,70,93,57,69,48,0,8345,Ryan Anderson
525,73,84,90,89,37,33,25,80,87,70,49,53,35,75,91,77,68,70,72,32,82,88,90,29,62,86,90,75,89,88,80,65,30,47,27,57,95,88,57,82,93,95,25,73,85,45,78,2,20021,Mo Williams
526,73,84,83,82,37,48,30,82,81,70,53,71,35,86,90,60,57,68,74,33,84,84,85,33,76,88,86,52,80,84,72,74,50,46,27,54,92,80,54,84,88,90,25,92,59,62,78,2,8096,Flynn Robinson
527,75,84,95,93,40,37,26,72,86,48,36,70,26,89,84,89,67,85,65,26,77,89,93,33,65,79,89,74,78,80,66,64,33,57,28,75,90,82,67,85,94,97,26,87,62,35,79,2,8535,Kyrie Irving
528,73,84,78,99,30,50,25,72,78,60,45,70,25,79,84,93,72,73,81,32,74,80,75,27,81,81,80,60,98,92,88,70,26,40,25,76,85,82,76,79,84,92,25,80,61,35,70,2,8163,Jason Williams
529,73,84,92,86,27,32,25,81,82,55,48,60,27,88,80,86,62,85,64,25,85,85,90,34,64,84,88,72,82,82,72,70,25,40,25,60,92,80,60,90,92,95,25,88,58,45,86,2,20038,Nick Van Exel
530,75,84,74,83,32,29,25,80,75,60,52,52,25,79,98,92,64,94,58,47,68,81,90,31,68,97,95,65,96,95,85,70,26,35,25,58,98,93,58,78,81,90,25,85,62,30,70,2,8374,Jose Calderon
531,83,84,53,37,70,88,70,26,26,85,90,85,90,72,28,89,85,95,44,86,26,26,85,85,66,26,29,67,52,26,26,82,71,47,80,77,89,79,81,61,34,95,95,92,63,95,95,4,8593,Andre Drummond
532,75,84,97,85,35,36,30,88,79,30,47,74,30,84,86,80,50,73,50,36,86,84,85,41,49,92,85,42,79,80,72,48,30,30,30,60,97,82,60,96,97,80,25,85,61,42,66,2,8418,Leandro Barbosa
533,82,84,27,31,84,93,40,25,31,90,95,67,50,60,62,80,84,85,35,85,25,25,90,91,68,25,52,52,64,42,48,74,82,65,84,64,94,91,85,27,25,85,91,90,48,75,50,4,8060,Darrall Imhoff
534,81,83,70,74,87,84,45,78,81,75,86,88,78,84,70,75,84,85,75,76,50,81,85,80,69,85,84,68,63,38,34,71,88,68,80,86,84,91,84,72,64,95,75,96,78,82,70,1,20299,Terrence Jones
535,79,83,83,94,40,45,50,74,74,80,43,65,86,88,76,89,79,86,78,55,75,76,90,53,78,80,78,68,84,80,74,76,70,65,55,77,92,81,77,84,90,94,70,89,71,58,83,1,8632,Penny Hardaway
536,80,83,74,78,50,75,35,78,78,55,79,78,85,88,82,88,69,82,64,68,60,76,95,54,72,85,82,68,80,69,70,68,77,78,79,68,85,88,68,74,70,86,80,90,61,75,77,1,20189,Jabari Parker
537,80,83,92,84,81,54,65,79,80,65,62,76,93,84,70,90,70,80,65,66,78,80,75,65,65,79,84,75,65,58,67,64,74,84,61,55,70,86,55,94,87,90,75,80,64,68,98,1,8375,Tracy McGrady
538,76,83,84,79,44,64,40,74,79,75,62,77,80,86,80,82,80,75,79,55,70,77,80,48,81,77,83,65,76,77,65,78,66,65,40,77,88,84,77,86,85,85,46,89,78,55,80,1,8266,Dick Barnett
539,77,83,79,70,45,74,45,63,70,85,78,69,85,73,75,85,84,95,75,72,54,61,75,80,78,74,80,90,62,60,59,82,68,52,54,70,84,78,70,84,74,90,50,77,90,65,89,1,8461,Bonzi Wells
540,80,83,51,64,80,77,45,43,57,75,80,73,73,79,76,93,77,89,70,78,34,52,75,66,74,73,81,74,70,61,63,80,89,84,81,68,85,78,68,67,60,89,70,96,79,87,66,1,8220,Paul Millsap
541,83,83,74,64,80,80,70,44,74,70,80,48,80,78,71,80,76,75,65,78,35,58,70,82,74,69,82,72,62,54,62,72,80,78,81,74,80,90,75,82,48,90,85,85,65,70,87,1,8631,Kevin Garnett
542,78,83,82,79,53,48,54,75,68,85,48,65,70,75,75,85,86,84,87,81,68,70,60,58,86,82,76,83,60,59,55,83,69,65,60,80,75,70,87,83,75,90,50,82,80,86,61,3,8391,Ron Artest
543,77,83,87,76,45,52,45,72,78,75,51,72,90,84,85,85,64,75,76,59,70,80,85,46,73,74,80,73,69,64,60,74,74,58,44,84,84,84,72,84,82,90,55,88,72,55,97,1,8180,Isaiah Rider
544,80,83,65,71,50,84,40,54,69,80,84,80,55,77,79,88,86,95,59,85,50,58,85,83,79,75,79,80,60,59,58,82,74,55,66,80,88,84,80,69,60,92,45,86,65,85,60,0,8264,Rudy Larusso
545,76,83,84,86,51,39,35,80,84,80,51,70,45,86,84,86,73,89,75,34,82,85,85,34,81,84,87,84,88,83,90,80,40,72,30,78,88,93,79,80,86,90,25,88,82,49,72,2,20300,Jrue Holiday
546,80,83,79,61,37,90,45,57,61,65,77,81,75,85,71,90,80,80,79,85,34,54,65,78,70,65,70,65,58,58,65,78,85,78,81,80,90,82,80,67,49,85,75,90,73,98,60,1,8322,George McGinnis
547,76,83,92,93,30,60,25,70,70,80,62,65,29,80,69,95,80,80,86,70,74,72,80,37,83,79,78,80,84,82,86,81,48,55,40,82,90,78,84,93,95,93,25,82,85,58,78,2,8634,Jason Kidd
548,81,83,74,74,66,80,55,69,85,60,81,68,85,82,75,80,68,80,64,63,49,84,95,61,66,84,89,64,68,40,43,69,72,79,68,53,95,84,53,75,70,85,75,89,61,60,75,1,8445,Michael Beasley
549,81,83,91,80,61,72,65,69,77,45,76,60,96,89,62,66,72,95,65,63,66,78,85,60,75,78,79,72,62,60,34,74,61,75,55,53,75,84,53,93,88,90,45,90,58,60,96,1,8462,Darius Miles
550,79,83,80,60,52,72,35,60,71,88,61,64,76,77,76,88,87,93,85,52,69,70,80,38,87,80,75,87,68,42,40,86,65,76,30,78,83,83,86,83,80,92,45,80,71,73,77,3,2342,Kawhi Leonard
551,75,83,91,90,37,50,30,59,74,80,40,65,60,95,75,90,68,90,92,45,62,72,85,50,84,55,75,83,84,77,79,82,40,60,40,78,90,93,78,91,91,95,25,94,70,50,80,2,8490,Dave Bing
552,82,83,60,58,78,92,40,71,86,70,87,80,75,79,80,76,74,88,38,69,58,68,75,88,62,84,91,70,64,44,39,79,72,85,82,74,92,86,74,53,34,80,85,94,61,62,45,0,20314,Ersan Ilyasova
553,77,83,86,85,46,65,38,81,76,48,58,90,77,87,79,77,56,95,58,60,72,74,91,29,54,74,79,71,83,76,77,54,63,71,50,71,88,64,68,86,90,98,28,87,62,72,85,1,1603,James Harden
554,75,83,96,77,28,70,35,41,70,73,58,75,78,84,69,81,74,98,77,30,59,69,86,43,73,63,75,80,83,82,84,74,57,64,33,82,78,72,70,98,97,98,25,85,71,74,85,2,1510,Russell Westbrook
555,79,83,85,84,52,41,45,32,91,70,46,54,75,85,86,95,71,85,76,51,37,90,75,41,76,45,94,74,88,85,79,75,68,73,50,68,88,93,68,87,89,89,40,89,63,50,80,1,8153,Shaun Livingston
556,79,83,82,75,51,58,50,72,82,80,64,55,75,80,82,85,70,60,78,65,44,86,80,30,75,79,92,60,75,68,36,78,70,82,60,70,90,82,70,82,80,90,30,80,60,75,80,3,8633,Paul Pierce
557,83,83,51,55,65,91,58,48,63,68,83,90,75,74,65,73,77,85,25,77,51,55,91,56,69,67,73,66,74,53,58,70,91,87,88,71,91,75,75,55,55,90,90,91,62,95,45,0,1954,DeMarcus Cousins
558,76,83,82,79,55,36,55,91,87,50,51,62,85,89,82,73,59,70,78,55,90,88,95,32,75,92,89,65,60,68,70,76,48,53,46,68,64,85,68,82,82,88,40,89,61,64,78,3,20302,Dion Waiters
559,82,83,54,43,89,82,28,75,86,78,70,53,54,70,80,72,78,82,43,81,28,51,90,64,65,84,91,63,63,55,57,74,90,85,84,74,89,85,74,62,40,90,73,95,53,90,69,0,20107,Al Horford
560,82,83,60,32,89,70,75,60,78,85,69,52,90,82,72,85,90,85,59,89,25,49,50,59,76,79,88,68,69,26,25,80,69,54,57,89,88,95,84,64,40,93,77,90,53,75,95,3,8738,Serge Ibaka
561,74,83,87,84,32,45,30,81,84,70,53,82,49,90,88,94,74,85,69,35,78,87,95,43,69,82,89,73,49,58,49,72,52,62,30,85,95,84,69,84,86,95,25,92,74,60,80,2,8236,Marcus Thornton
562,78,83,72,53,70,84,40,48,51,90,85,68,82,74,75,72,92,97,72,98,50,52,85,85,84,45,50,85,49,34,38,88,55,50,55,92,65,68,92,73,48,88,66,81,66,89,75,4,8139,Tom Sanders
563,81,83,79,77,56,59,31,74,82,61,68,68,66,85,80,82,68,73,65,59,80,80,89,26,66,80,84,66,69,61,56,62,69,79,61,67,87,85,66,76,84,95,51,88,51,53,75,1,1411,Kevin Durant
564,74,83,81,84,48,45,30,54,80,75,43,79,35,83,79,92,78,83,73,44,58,82,90,56,73,72,86,69,83,79,67,71,33,62,48,82,88,89,74,82,84,92,25,86,69,70,75,2,8362,Vinnie Johnson
565,79,83,75,69,46,47,30,88,77,88,43,72,58,79,80,83,78,85,87,57,70,79,88,25,84,91,85,81,73,70,32,83,61,71,28,85,89,74,84,74,74,91,28,87,51,55,67,3,2338,Klay Thompson
566,84,83,67,30,91,82,45,64,72,70,88,85,55,74,78,74,80,70,40,81,30,45,85,80,68,81,85,64,58,25,52,70,84,70,78,75,85,85,82,73,50,80,80,88,70,83,68,0,20177,Joel Embiid
567,83,83,58,35,62,85,30,68,78,50,87,50,55,74,81,88,79,90,45,78,30,41,90,84,59,80,85,78,85,55,82,56,75,79,78,64,90,94,64,60,56,90,75,94,79,74,45,0,20242,Nikola Jokic
568,80,83,77,78,56,64,50,75,83,35,65,77,88,80,78,76,66,73,71,63,71,82,85,48,71,80,85,51,56,57,35,74,66,75,60,76,83,82,76,69,74,95,55,81,65,43,81,1,8166,Rudy Gay
569,79,83,83,78,37,46,45,81,79,55,48,52,65,77,75,88,70,65,70,54,78,78,75,46,70,84,80,71,58,60,50,72,73,84,63,70,92,86,70,84,82,96,25,85,59,71,82,3,8420,Joe Johnson
570,76,83,85,90,37,44,30,82,79,80,60,70,73,86,80,75,78,80,80,35,84,82,85,38,82,86,86,60,84,80,70,80,42,43,31,53,82,88,53,82,84,93,25,84,62,44,82,2,20301,Austin Rivers
571,75,83,80,82,40,41,25,81,86,70,51,64,45,93,75,76,74,85,71,32,80,88,90,38,73,85,88,70,89,88,80,74,39,60,25,76,85,87,72,78,85,87,25,94,61,44,72,2,20130,Goran Dragic
572,73,83,88,90,43,41,25,75,84,70,44,72,45,90,78,86,74,74,75,32,76,88,90,46,71,81,86,70,85,85,84,72,39,60,25,72,95,79,72,86,86,85,25,88,60,38,72,2,8168,Mike Bibby
573,73,83,89,84,42,48,32,76,78,70,51,75,40,87,82,80,72,85,73,35,78,82,80,35,70,81,84,74,80,81,78,74,33,50,25,75,90,85,78,85,92,86,25,89,63,36,81,2,8095,Brandon Jennings
574,76,83,84,85,56,52,30,70,75,75,56,66,50,85,59,87,70,88,82,25,68,80,80,41,81,82,86,70,90,90,93,80,25,32,25,74,75,80,74,77,85,80,25,86,65,58,77,2,20131,Elfrid Payton
575,74,83,86,93,35,38,25,69,77,75,47,63,25,90,76,79,74,72,65,54,68,82,85,30,70,79,85,75,86,84,74,71,58,58,30,73,94,89,73,87,94,95,25,91,61,34,76,2,8575,Tony Parker
576,81,83,52,50,65,84,30,25,75,75,85,69,69,69,80,86,76,90,52,79,25,52,80,80,74,26,80,61,60,54,61,78,84,79,80,74,80,76,78,68,37,88,80,88,59,75,76,0,8474,David Lee
577,83,83,40,35,91,84,35,30,88,70,80,65,50,65,80,84,86,85,38,82,28,51,75,74,74,84,92,38,68,31,30,76,82,83,79,79,92,91,88,64,39,90,75,92,59,68,69,0,20207,Myles Turner
578,73,83,88,82,45,60,25,75,63,54,65,81,25,86,79,76,66,90,69,26,80,80,92,29,69,85,84,71,82,88,75,72,29,54,25,69,91,80,69,83,92,93,25,88,63,50,81,2,8732,Kemba Walker
579,75,83,89,84,27,27,30,81,81,70,38,65,68,83,82,88,70,85,70,40,84,83,80,31,70,85,85,45,85,84,71,72,25,44,36,75,85,80,75,90,92,92,25,85,60,50,84,2,8238,Kenny Smith
580,80,83,68,66,39,69,34,80,74,64,54,80,69,85,84,75,67,86,68,50,78,80,85,31,72,83,83,52,78,75,74,69,52,59,34,64,88,77,64,78,76,95,34,84,57,42,75,2,20087,Gordon Hayward
581,73,83,86,87,45,38,25,56,70,80,48,63,30,82,83,84,80,85,85,31,77,74,60,33,87,79,79,80,89,88,77,85,29,40,25,76,75,83,76,83,88,94,25,84,65,40,95,2,8167,Mike Conley
582,74,83,92,84,40,33,30,82,89,50,39,72,40,85,88,72,65,73,69,33,84,91,80,31,69,85,95,68,82,78,79,70,35,50,50,66,81,92,66,87,95,90,25,90,63,40,63,2,8179,Jason Terry
583,76,83,76,79,30,33,30,84,80,80,45,65,42,79,90,85,84,80,60,43,80,82,80,36,79,84,84,81,84,82,75,80,25,51,25,66,86,85,66,75,79,90,25,85,64,48,65,2,8140,Danny Ainge
584,83,83,60,52,75,81,45,25,44,75,83,73,71,60,74,80,80,78,54,80,25,38,90,79,63,28,80,53,70,50,50,69,88,74,83,64,92,87,62,67,34,92,80,82,62,88,64,0,8361,Greg Monroe
