,_id,Name,Position,Secondary position,Height,Overall,Open_shot_mid,Contested_shot_mid,Off_dribble_shot_mid,Open_shot_3pt,Contested_shot_3pt,Off_dribble_shot_3pt,Shot_IQ,Free_throw,Offensive_consistency,Shot_close,Standing_layup,Driving_layup,Standing_dunk,Driving_dunk,Contact_dunk,Draw_foul,Post_control,Post_hook,Post_fadeaway,Hands,Ball_control,Passing_accuracy,Passing_vision,Passing_IQ,Speed_with_ball,Speed,Acceleration,Vertical,Strength,Stamina,Hustle,Overall_durability,On-ball_defense_IQ,Low_post_defense_IQ,Pick_&_roll_defense_IQ,Help_defense_IQ,Lateral_quickness,Pass_perception,Reaction_time,Steal,Block,Shot_contest,Defensive_consistency,Offensive_rebound,Defensive_rebound,Boxout,Potential,Intangibles
389,20100,Karl-Anthony Towns,C,PF,84,86,92,80,67,70,60,59,96,82,85,92,95,80,85,65,55,93,84,78,70,85,60,48,36,61,69,80,78,70,80,88,80,82,64,80,71,80,65,53,81,59,72,81,70,80,94,93,95,70
390,20098,Karl-Anthony Towns,C,PF,84,86,92,80,67,70,60,59,96,82,85,92,95,80,85,65,55,93,84,78,70,85,60,48,36,61,69,80,78,70,80,88,80,82,64,80,71,80,65,53,81,59,72,81,70,80,94,93,95,70
391,20198,Kyle Lowry,PG,,72,86,80,72,78,91,84,87,92,90,92,72,92,89,25,25,25,88,40,38,44,95,86,90,80,92,89,86,87,72,70,96,97,79,85,58,84,84,84,87,92,77,45,90,80,41,55,62,86,73
392,20296,Eric Bledsoe,PG,,73,86,84,81,82,85,80,82,88,94,95,92,86,84,26,73,45,90,28,26,40,88,86,90,91,91,90,88,89,88,55,85,96,80,83,40,80,82,85,82,77,77,51,77,80,39,62,50,86,54
393,8331,Lance Stephenson,SG,SF,77,86,81,74,76,84,72,75,94,78,85,84,92,88,50,74,50,77,55,47,63,94,87,70,63,68,84,81,82,70,74,90,84,90,80,48,84,82,82,84,75,78,40,74,85,41,78,75,86,94
394,20335,Aaron Gordon,PF,SF,81,86,70,60,64,85,75,54,75,63,95,92,94,85,95,97,95,62,68,58,60,85,53,48,44,49,74,80,78,92,75,90,85,83,79,84,85,85,69,68,64,63,59,64,80,83,86,81,86,98
395,8432,James Harden,SG,,77,86,81,80,78,81,77,79,88,85,85,65,92,90,35,84,45,80,55,57,78,84,91,76,74,77,90,88,88,87,72,90,95,88,71,67,68,63,66,78,78,69,53,75,55,36,65,72,92,94
396,8061,Grant Hill,SF,SG,80,86,84,84,83,70,57,64,90,82,85,87,89,84,55,80,55,79,72,40,78,78,80,75,68,81,86,86,85,75,60,90,95,90,77,40,78,81,83,82,72,80,39,72,75,50,62,72,86,85
397,20309,Joel Embiid,C,,84,86,92,88,70,84,82,30,94,86,95,85,88,74,80,80,55,85,88,79,70,80,30,25,60,58,50,78,76,78,85,80,70,75,68,82,70,84,40,64,78,80,94,87,75,80,88,84,86,71
398,8276,Steve Francis,PG,SG,75,86,74,71,75,78,74,76,88,82,90,80,90,87,30,85,50,88,45,50,54,85,89,88,84,88,88,86,87,88,49,95,85,77,78,48,79,80,78,90,60,85,57,60,80,54,59,52,86,85
399,20337,Paul George,SF,PF,81,86,86,78,82,88,84,80,92,80,90,80,84,84,47,77,37,70,62,32,66,87,75,68,62,67,84,76,80,86,58,95,88,93,84,55,82,78,84,76,86,71,37,84,77,32,64,71,90,75
400,20126,Paul George,SF,PF,81,86,86,78,82,88,84,80,92,80,90,80,84,84,47,77,37,70,62,32,66,87,75,68,62,67,84,76,80,86,58,95,88,93,84,55,82,78,84,76,86,71,37,84,77,32,64,71,90,75
401,8053,Shane Battier,SF,PF,80,86,82,78,67,85,82,75,95,74,80,86,88,82,35,80,40,40,52,42,53,90,76,65,60,72,71,79,78,74,74,97,75,77,89,70,87,89,89,92,83,84,57,83,90,57,56,55,86,85
402,20285,Nikola Jokic,C,,83,86,88,83,41,84,78,30,90,81,95,96,94,80,75,55,30,75,75,84,82,88,35,75,82,88,60,60,58,48,80,95,90,76,69,78,68,79,45,78,64,79,75,64,65,84,90,88,86,88
403,20372,Marcus Morris,SF,PF,81,86,92,90,88,88,86,64,79,85,95,87,92,88,55,70,40,85,52,60,62,84,70,60,70,68,54,78,70,69,75,76,80,86,74,67,71,75,71,61,69,60,45,69,70,82,80,80,86,62
404,8288,Jason Kidd,PG,SG,76,86,84,81,80,79,70,74,90,69,80,80,86,85,25,29,25,65,48,40,55,95,93,88,89,90,95,93,92,78,58,93,80,77,85,70,84,80,86,80,82,85,30,84,80,37,62,60,91,80
405,8572,Allen Iverson,SG,PG,72,86,82,78,80,75,73,74,85,73,90,74,85,87,25,65,25,68,33,25,60,98,98,80,78,82,98,96,98,97,65,98,97,84,76,30,72,70,90,84,90,95,37,92,75,34,45,50,99,80
406,8063,Deron Williams,PG,SG,75,86,84,78,81,84,78,75,92,85,90,86,86,84,25,45,30,74,58,42,77,85,89,89,88,90,87,85,86,74,69,90,84,82,75,51,76,80,75,77,84,70,54,78,70,30,47,40,86,90
407,8668,Russell Westbrook,PG,,75,86,78,70,74,63,41,59,84,69,95,82,90,90,25,85,50,75,57,33,64,81,77,82,89,83,97,98,96,85,74,98,98,87,73,30,74,74,77,80,82,71,28,70,73,58,69,70,93,84
408,20246,Gerald Green,SG,SF,79,86,84,62,78,85,70,79,98,85,95,85,85,84,55,97,70,78,55,44,58,95,79,80,55,80,77,88,87,97,65,95,66,85,79,49,74,75,60,68,64,68,47,64,65,34,60,54,86,98
409,8739,Andrew Wiggins,SF,SG,80,86,81,76,80,81,68,45,94,76,95,87,92,90,40,95,50,95,65,45,77,89,73,54,40,69,81,84,86,98,48,95,85,83,82,62,79,81,83,75,75,61,52,75,75,47,43,49,86,81
410,20080,Carmelo Anthony,SF,PF,80,86,88,75,84,85,84,80,95,79,95,88,84,78,48,63,43,67,81,57,80,77,79,67,63,65,77,83,79,74,82,95,82,79,71,67,70,70,67,65,71,53,44,67,60,39,84,65,88,70
411,20120,John Wall,PG,,76,86,85,82,84,84,75,82,93,80,80,86,94,95,25,85,35,88,32,25,47,80,75,88,92,90,97,97,93,88,60,95,95,83,76,28,75,72,86,82,66,65,46,66,75,25,50,45,88,60
412,8274,Nick Anderson,SG,SF,78,86,87,84,85,88,81,80,95,74,90,88,85,81,60,69,45,80,55,25,63,81,74,74,71,79,73,75,76,75,80,84,77,79,77,60,78,74,77,77,75,74,40,75,75,44,51,52,88,95
413,8415,Larry Nance,SF,PF,82,86,74,60,54,35,27,25,94,77,95,84,91,78,90,95,75,82,80,75,65,73,50,51,49,58,62,74,52,85,70,91,77,77,87,80,84,88,87,75,90,60,74,90,85,66,74,72,95,88
414,8316,Chauncey Billups,PG,SG,75,86,78,77,75,84,83,82,94,87,85,84,84,86,25,25,25,77,40,38,44,88,86,88,78,87,81,80,81,70,75,88,95,79,88,58,86,88,94,95,78,63,30,81,95,32,50,47,86,80
415,8660,DeMarcus Cousins,C,,83,86,77,63,55,77,48,51,94,70,96,79,95,79,90,75,58,90,93,88,87,80,55,53,58,74,55,55,51,45,95,90,85,83,69,77,70,77,25,66,71,62,65,75,68,80,86,91,87,93
416,8177,Doc Rivers,PG,SG,76,86,84,78,82,80,68,79,80,86,75,84,92,89,25,60,30,84,66,25,55,80,87,92,94,93,92,84,76,68,60,86,85,79,78,60,82,76,78,70,80,91,37,80,70,42,44,37,86,86
417,8683,Kevin Durant,SF,PF,81,86,84,82,80,88,86,85,87,80,93,88,88,85,51,66,31,68,69,61,79,82,77,61,56,69,84,80,82,75,53,95,73,88,72,59,74,70,65,66,67,51,56,66,70,26,68,59,92,75
418,8249,Bill Bradley,SF,SG,77,86,85,84,79,87,79,62,94,87,95,85,92,80,30,52,30,79,70,75,74,75,75,79,78,75,70,72,70,65,64,88,85,86,78,65,81,74,78,65,81,60,31,81,85,31,37,37,86,92
419,8537,Kevin Durant,SF,PF,81,86,84,82,80,84,80,80,87,80,93,88,88,85,51,66,31,68,69,61,79,82,77,61,56,69,84,80,82,75,53,95,73,88,72,59,74,70,65,66,67,51,56,66,70,26,68,59,92,75
420,20116,Marc Gasol,C,,85,86,89,85,53,84,54,27,90,77,85,85,82,75,74,52,34,71,82,84,77,74,38,54,83,82,39,50,26,38,89,97,84,78,78,89,82,84,44,68,88,55,69,90,84,78,88,88,87,95
421,20282,Derrick Rose,PG,,75,86,89,89,89,75,68,48,91,84,85,88,90,89,25,35,30,80,55,55,55,77,88,86,82,88,95,95,91,89,64,88,92,68,76,50,74,75,73,64,79,58,37,79,50,36,47,49,86,97
422,20074,Kevin Love,PF,C,82,86,84,78,70,90,88,65,85,85,90,90,92,74,71,51,26,85,88,85,84,90,48,64,42,73,40,72,45,70,88,93,95,76,60,64,62,54,40,53,80,55,49,72,45,80,86,85,86,96
423,20384,Jusuf Nurkic,C,,84,86,80,78,38,27,26,26,97,84,95,96,95,78,95,40,35,92,88,92,78,95,30,70,80,89,31,43,32,40,87,90,60,79,53,94,50,92,32,54,80,78,96,88,80,96,96,97,86,50
424,8416,Goran Dragic,PG,,75,86,86,82,85,88,82,84,95,77,95,87,94,93,25,45,25,74,39,25,60,85,85,90,80,88,87,78,80,72,44,95,85,83,73,32,74,74,71,70,76,70,40,72,70,38,51,41,86,88
425,20413,Ricky Rubio,PG,,76,86,88,87,86,86,84,82,82,90,98,82,71,77,25,25,25,75,26,25,40,86,90,98,98,98,92,75,81,60,27,88,73,80,81,32,74,76,78,90,82,92,35,76,65,35,61,50,86,70
426,8360,Tayshaun Prince,SF,PF,81,86,84,72,78,84,78,64,84,68,75,85,75,69,45,55,40,49,41,62,60,95,64,43,33,44,77,82,84,82,48,94,70,82,93,70,94,92,94,94,72,92,42,77,95,37,47,58,86,92
427,20112,Gordon Hayward,SF,,80,86,83,74,80,88,84,78,94,89,95,84,92,88,34,69,34,92,52,34,59,75,66,75,74,78,76,78,68,75,42,95,86,78,79,50,78,67,83,52,64,57,39,64,64,31,54,69,86,76
428,20186,Zach LaVine,SG,PG,77,86,88,86,84,90,88,86,94,88,85,82,88,86,60,97,35,84,38,44,58,80,79,76,67,76,81,81,82,97,44,92,85,83,60,49,61,64,66,45,52,61,40,52,40,32,50,57,86,94
429,8470,Monta Ellis,SG,PG,75,86,84,76,85,79,72,75,97,83,98,91,92,91,25,62,26,80,53,45,63,74,86,79,71,80,95,76,96,75,48,98,75,78,63,35,72,63,63,64,66,79,51,66,55,33,47,41,86,80
430,8388,Kenny Smith,PG,SG,75,86,87,81,83,94,90,88,85,82,80,84,87,86,25,68,30,65,25,36,44,88,84,92,88,85,92,90,89,84,50,92,85,85,70,40,72,70,70,45,75,60,27,75,70,31,38,27,86,94
431,8387,Luis Scola,PF,C,81,86,84,78,49,76,64,32,97,78,95,80,85,59,55,58,30,80,92,82,76,58,37,41,33,64,44,63,61,65,83,89,95,85,78,84,77,82,41,74,69,61,53,69,80,84,88,85,86,94
432,8275,Dennis Scott,SF,SG,80,86,91,89,80,94,90,85,97,75,95,88,85,79,50,62,40,74,44,30,63,90,72,55,49,57,66,74,70,65,67,84,70,88,72,55,74,76,74,72,65,72,40,65,75,35,47,41,86,92
433,8471,Jim King,PG,SG,74,86,85,80,84,83,77,78,88,81,85,80,86,85,25,25,25,79,25,38,51,75,87,87,80,90,88,86,85,78,48,95,98,75,84,38,87,85,84,86,50,63,25,50,85,32,39,39,86,94
434,20135,Hassan Whiteside,C,,84,86,80,41,43,25,25,25,87,56,85,82,95,70,90,71,77,63,76,81,38,85,35,45,29,50,37,72,62,60,70,90,93,66,75,89,82,95,48,60,95,60,95,98,90,92,96,95,86,78
435,20079,Kyrie Irving,PG,,75,86,94,92,93,88,84,87,90,84,93,90,87,93,26,26,26,70,33,28,57,89,93,80,66,78,94,85,95,79,35,97,85,78,65,26,64,67,65,74,75,62,40,67,48,33,36,37,90,78
436,8073,Wally Szczerbiak,SF,SG,79,86,90,88,82,90,85,84,97,86,95,88,88,84,25,50,35,68,25,50,50,86,84,74,37,80,80,81,80,78,27,95,74,77,73,45,78,77,63,72,70,58,27,70,75,48,52,33,86,95
437,20354,C.J. McCollum,SG,PG,76,86,94,90,92,94,82,92,92,91,95,89,88,87,30,40,30,61,32,38,46,78,81,74,80,75,86,83,84,80,60,98,95,77,66,35,68,69,54,50,54,63,51,54,60,36,48,31,86,80
438,20197,C.J. McCollum,SG,PG,76,86,94,90,92,94,82,92,92,91,95,89,88,87,30,40,30,61,32,38,46,78,81,74,80,75,86,83,84,80,60,98,95,77,66,35,68,69,54,50,54,63,51,54,60,36,48,31,86,80
439,8389,Otis Thorpe,PF,C,82,86,78,54,30,30,25,25,88,76,90,93,94,70,97,75,50,84,86,84,80,89,56,31,39,33,42,70,60,60,84,92,70,97,70,82,71,74,50,58,80,58,40,80,75,86,88,91,88,88
440,8148,Chris Kaman,C,,84,86,93,84,59,54,25,25,97,79,95,92,92,65,85,43,30,75,88,89,84,90,35,31,62,60,31,57,25,50,85,85,85,71,77,83,82,80,25,68,73,45,52,73,80,83,84,92,86,95
441,8108,Joakim Noah,C,,83,86,64,37,28,26,25,25,92,49,60,45,88,57,85,45,30,71,71,72,52,87,42,50,72,62,33,69,58,78,84,92,95,76,92,96,97,95,74,75,75,61,72,92,95,90,89,92,86,92
442,20238,DeAndre Jordan,C,,83,86,25,25,25,25,25,25,94,52,40,91,90,57,97,94,96,79,61,48,40,92,30,25,29,66,40,71,58,77,94,91,90,94,85,95,84,94,67,60,86,57,82,86,90,82,97,96,86,95
443,8233,Kevin Martin,SG,SF,79,86,90,84,84,88,87,81,98,88,98,80,87,87,40,62,40,74,44,30,63,84,82,79,35,77,84,85,84,69,31,93,58,79,68,32,71,60,68,59,71,59,30,71,50,32,50,33,86,92
444,8049,B.J. Armstrong,PG,SG,74,86,87,86,86,92,89,84,92,83,90,88,83,84,25,25,25,69,25,25,29,88,84,89,84,92,88,86,87,74,40,95,84,82,72,25,74,68,50,69,60,65,27,60,60,33,45,42,86,91
445,20111,Isaiah Thomas,PG,,69,86,88,86,87,85,80,83,92,81,89,80,90,88,25,25,25,94,25,25,34,86,85,89,88,88,94,87,94,81,45,97,97,91,63,25,64,62,58,74,54,57,26,54,54,28,39,26,86,79
446,20125,Andre Drummond,C,,83,86,29,26,26,26,26,26,89,28,85,85,92,72,95,90,70,85,80,80,47,89,37,26,26,52,34,61,53,95,95,95,95,81,66,86,82,85,44,67,77,63,70,81,85,90,95,94,88,85
447,20124,Andre Drummond,C,,83,86,29,26,26,26,26,26,89,28,85,85,92,72,95,90,70,85,80,80,47,89,37,26,26,52,34,61,53,95,95,95,95,81,66,86,82,85,44,67,77,63,70,81,85,90,95,94,88,85
448,20239,Devin Booker,SG,SF,78,86,88,84,86,89,85,86,92,93,95,86,92,90,30,50,26,91,30,28,38,85,72,70,62,68,80,80,81,65,42,95,84,81,68,38,62,60,76,62,58,58,45,58,50,32,46,40,86,92
449,8501,James Edwards,C,PF,84,86,68,35,34,30,25,25,92,70,90,97,94,72,90,60,50,82,86,92,98,73,27,35,30,36,31,52,50,55,92,90,95,80,60,78,62,70,38,65,64,58,75,68,70,86,84,89,86,92
450,8486,Gheorge Muresan,C,,91,86,62,58,41,26,25,25,97,71,90,85,95,45,90,45,45,79,87,88,64,96,30,30,31,55,28,28,25,25,94,85,80,83,60,85,72,90,30,62,82,60,87,82,90,87,86,90,86,94
451,8137,Reggie Lewis,SG,SF,79,85,84,82,84,76,70,71,90,86,90,86,92,88,80,90,75,75,69,40,55,90,80,72,68,78,88,88,85,88,50,94,85,80,86,60,80,78,82,81,61,68,68,61,80,45,50,52,86,74
452,8054,Shareef Abdur-Rahim,PF,SF,81,85,84,78,66,78,60,57,85,84,85,86,86,75,70,73,70,80,89,81,84,95,64,66,60,70,59,70,65,66,78,95,89,89,64,78,73,75,58,80,68,67,77,68,75,80,84,80,85,90
453,8472,Jamaal Wilkes,SF,SG,78,85,78,71,64,64,42,41,95,77,90,84,91,90,80,81,45,68,80,78,77,95,78,68,50,78,84,86,86,70,70,94,88,82,82,52,84,80,82,82,70,70,45,70,85,65,84,74,85,75
454,8204,Kendall Gill,SG,SF,77,85,84,82,78,77,72,75,85,80,85,88,87,82,65,90,50,79,48,52,74,84,75,77,62,76,76,83,82,85,70,90,85,90,78,56,82,80,80,82,72,79,55,72,85,52,55,51,90,88
455,8152,Adrian Dantley,SF,,77,85,84,79,75,68,54,52,88,82,95,92,93,89,50,70,40,95,80,81,82,90,80,70,57,73,83,86,85,82,70,90,79,81,77,64,78,77,76,78,70,62,34,70,75,67,70,68,88,75
456,8150,Terry Cummings,PF,C,81,85,82,79,54,76,58,52,86,74,90,88,95,81,82,80,40,80,85,70,87,85,68,55,52,60,57,69,72,87,82,90,76,87,76,80,78,77,72,75,75,67,55,75,85,76,79,88,96,85
457,8685,Dwyane Wade,SG,,76,85,81,78,77,80,74,60,91,72,91,80,89,88,28,85,60,78,72,69,72,81,84,78,66,83,92,94,89,85,65,95,95,74,75,62,74,73,75,70,85,56,46,88,73,39,62,51,94,90
458,8628,Chris Webber,PF,C,81,85,75,68,57,67,57,59,85,53,85,90,94,82,85,84,45,70,88,75,78,88,70,59,60,63,52,78,70,85,74,91,80,85,72,82,74,75,80,70,83,63,80,83,80,78,82,80,93,95
459,8736,Jimmy Butler,SG,SF,79,85,76,70,69,74,70,64,93,84,90,84,90,89,32,80,54,90,60,41,70,85,76,67,70,70,83,84,80,76,63,98,95,80,84,60,80,81,87,84,82,61,44,81,90,54,65,62,88,85
460,8735,Jimmy Butler,SG,SF,79,85,76,70,69,74,70,64,93,84,90,84,90,89,32,80,54,90,60,41,70,85,76,67,70,70,83,84,80,76,63,98,95,80,84,60,80,81,87,84,82,61,44,81,90,54,65,62,88,85
461,8458,Isaiah Rider,SG,,77,85,83,78,81,84,80,79,84,85,85,84,92,89,55,94,60,79,76,44,58,85,76,64,60,69,84,87,88,97,55,94,75,92,73,59,74,64,76,73,84,72,45,72,75,46,51,52,99,85
462,8071,Connie Hawkins,SF,PF,80,85,79,67,52,65,42,32,85,78,85,91,89,87,85,85,50,88,80,75,74,85,75,75,64,80,74,80,77,85,60,95,84,74,77,75,76,75,74,75,51,75,68,51,75,68,82,75,93,75
463,1013,LeBron James,SF,PF,80,85,70,68,58,64,42,57,87,61,87,63,86,86,59,74,39,77,78,63,73,87,68,76,70,85,87,86,85,86,87,98,93,96,84,69,82,82,83,86,85,54,44,84,84,37,61,63,98,86
464,8097,Paul Pressey,SG,SF,77,85,74,74,73,67,61,64,80,75,75,77,84,85,62,90,35,74,60,36,66,82,78,79,72,81,79,74,71,92,62,91,85,90,90,57,90,81,90,80,81,69,51,81,90,53,51,55,88,88
465,8654,James Harden,PG,,77,85,79,76,74,74,81,72,88,88,91,64,94,94,28,77,38,94,63,50,71,77,89,84,89,83,90,86,86,85,72,98,95,88,54,60,54,56,58,71,71,62,46,68,48,64,70,65,90,95
466,20035,Pau Gasol,C,PF,84,85,86,84,74,66,37,28,88,75,85,88,90,80,80,65,45,85,88,84,83,92,48,58,71,82,32,60,40,41,85,95,85,77,82,84,84,83,40,70,85,62,80,84,85,80,81,82,87,85
467,8541,Paul George,SF,PF,81,85,78,72,74,82,69,79,92,80,90,78,84,84,47,77,37,70,62,32,66,87,75,68,62,67,84,76,80,86,58,95,88,93,84,55,82,78,84,76,86,71,37,84,77,32,64,71,90,85
468,8646,Kawhi Leonard,SF,PF,79,85,82,78,77,83,60,75,83,76,80,88,80,77,45,76,35,84,65,30,82,88,60,42,40,68,80,83,80,77,73,92,93,81,87,52,86,87,85,87,78,71,52,86,88,38,61,72,95,80
469,8075,Sarunas Marciulionis,SG,PG,77,85,82,80,78,88,84,78,95,79,95,88,91,88,44,55,40,89,36,51,51,88,80,60,45,57,84,84,83,80,82,94,89,75,70,77,76,70,74,75,84,83,42,74,65,53,52,54,85,88
470,8500,Latrell Sprewell,SF,,77,85,85,80,82,84,80,80,88,81,85,88,89,88,55,90,45,67,65,40,78,78,80,84,72,83,82,82,84,88,48,93,75,84,83,40,80,74,83,73,72,61,37,72,60,36,47,40,85,80
471,8062,Derek Harper,PG,SG,76,85,84,74,80,83,75,81,94,81,90,80,85,87,25,47,30,69,48,36,55,85,86,87,83,84,88,85,87,63,56,95,85,81,88,47,92,84,88,95,82,88,32,80,85,32,41,29,87,70
472,8661,DeMar DeRozan,SG,SF,79,85,88,87,85,69,31,48,96,84,95,88,94,90,49,90,60,87,68,34,72,92,77,76,68,82,86,79,87,86,46,95,90,90,76,34,77,75,79,67,82,60,34,66,70,32,52,53,85,93
473,8655,DeMar DeRozan,SG,SF,79,85,88,87,85,69,31,48,96,84,95,88,94,90,49,90,60,87,68,34,72,92,77,76,68,82,86,79,87,86,46,95,90,90,76,34,77,75,79,67,82,60,34,66,70,32,52,53,85,93
474,8591,J.R. Smith,SG,SF,78,85,77,75,74,88,87,84,88,79,90,88,90,87,40,96,75,64,45,25,62,90,80,78,55,79,80,86,84,96,52,92,85,79,77,45,78,73,77,62,74,63,42,74,70,35,45,44,85,86
475,8444,Christian Laettner,PF,C,83,85,88,84,68,68,47,49,87,82,85,85,89,70,70,55,35,84,86,89,84,88,45,60,42,75,37,60,59,40,74,95,95,85,79,83,78,81,42,68,80,55,71,82,75,80,84,83,93,85
476,8538,Carmelo Anthony,SF,PF,80,85,84,75,76,79,75,72,95,79,95,82,84,78,48,63,43,67,81,57,80,77,79,67,63,65,77,83,79,74,82,95,82,83,71,67,70,70,67,65,71,53,44,67,60,39,68,65,88,85
477,8567,Pau Gasol,C,PF,84,85,95,76,59,79,55,30,98,79,95,83,94,72,80,58,30,72,92,82,81,90,43,53,70,77,32,54,40,41,75,81,75,77,77,86,79,84,35,65,85,57,83,85,80,78,90,93,89,80
478,8539,DeMarcus Cousins,C,,83,85,73,63,55,67,48,51,94,70,96,75,95,74,90,75,58,90,93,88,87,73,55,53,58,74,55,55,51,45,95,90,85,83,69,77,70,77,25,66,71,62,65,75,68,66,83,91,87,91
479,20237,Elfrid Payton,PG,,76,85,86,80,85,82,70,68,88,70,85,80,92,88,25,50,30,84,25,25,32,87,85,90,93,90,85,77,84,77,58,80,88,83,81,25,80,70,82,70,74,65,56,74,75,60,70,71,85,80
480,20089,Chris Paul,PG,,72,85,85,81,84,83,80,78,88,80,85,87,89,88,25,25,25,61,39,31,46,86,86,92,95,92,87,82,85,76,56,95,83,77,84,56,77,73,83,79,69,77,26,73,81,34,55,50,91,70
481,8065,Detlef Schrempf,SF,PF,81,85,82,78,70,83,80,75,88,83,85,84,86,70,65,62,40,77,83,74,79,82,71,71,70,70,50,67,64,69,66,94,71,83,66,70,68,71,66,72,71,60,32,71,80,45,58,65,85,92
482,8051,Dennis Johnson,PG,SG,76,85,79,67,75,60,47,49,81,85,80,82,88,86,25,25,25,69,74,40,60,80,86,84,71,83,86,80,80,77,69,91,87,85,96,66,98,88,96,74,90,64,42,90,85,40,43,31,88,85
483,8250,Earl Monroe,PG,SG,75,85,82,76,80,81,59,80,94,83,90,84,93,91,25,48,25,84,33,36,44,85,85,82,79,84,84,80,80,78,68,94,92,79,82,30,84,85,74,84,75,78,40,75,85,32,38,38,92,94
484,8536,Klay Thompson,SG,SF,79,85,88,77,79,93,92,75,94,80,93,74,87,79,28,58,28,72,61,28,71,83,69,74,32,73,74,74,75,67,55,91,85,94,88,57,84,85,87,81,85,51,46,84,92,25,43,47,88,93
485,8319,Raef Lafrentz,C,PF,83,85,84,72,51,82,78,57,85,70,90,90,86,69,85,55,30,77,84,84,70,90,52,39,30,72,35,51,52,53,79,88,95,71,70,84,79,83,52,60,53,58,84,82,85,84,86,85,85,94
486,8629,Isiah Thomas,PG,SG,73,85,81,78,79,72,68,70,85,70,85,80,85,86,25,65,25,65,25,25,29,85,97,90,83,88,93,92,90,74,60,90,94,90,81,40,83,84,81,78,84,71,35,84,85,35,45,40,97,85
487,8149,Eric Gordon,SG,SF,76,85,84,81,83,90,70,84,94,85,95,86,89,87,30,70,45,60,50,35,63,86,82,65,68,78,86,89,90,82,65,95,78,75,75,42,79,73,75,68,73,61,45,73,70,28,42,25,85,86
488,20358,Brook Lopez,C,,84,85,90,86,48,88,85,25,97,84,98,95,94,72,85,60,40,76,93,90,85,68,35,35,65,78,27,35,25,60,87,92,68,76,65,88,64,89,25,69,80,59,93,80,60,78,78,78,85,80
489,8373,Antonio Davis,C,PF,81,85,80,69,37,35,27,25,91,82,85,89,93,70,95,80,60,83,84,84,72,84,35,45,32,66,39,64,56,59,80,94,90,80,74,87,76,88,56,70,67,62,75,82,85,88,87,85,85,88
490,20178,Bradley Beal,SG,SF,77,85,82,80,80,93,89,85,90,84,85,91,90,87,30,75,30,82,44,55,55,81,78,68,63,72,78,75,84,87,56,94,78,80,76,45,78,75,62,65,67,61,52,67,65,40,49,44,85,82
491,1612,Stephen Curry,PG,,75,85,85,73,81,90,90,90,87,82,90,87,88,85,26,30,30,83,27,27,44,86,90,85,70,88,85,81,85,71,46,98,96,79,69,26,76,70,70,87,89,77,27,74,72,31,52,56,96,80
492,20006,Vlade Divac,C,PF,85,85,78,70,49,60,42,30,85,71,85,88,93,75,85,55,45,79,89,84,82,85,30,54,70,68,35,51,48,51,84,90,75,89,69,81,71,78,48,70,66,62,80,82,85,84,85,84,88,88
493,8109,Toni Kukoc,SF,PF,82,85,86,80,83,87,83,65,92,77,85,84,83,82,60,57,40,71,65,70,79,70,79,72,70,79,76,74,72,50,60,83,65,79,70,64,68,64,70,53,64,62,50,64,75,57,53,45,85,85
494,8234,Antoine Carr,PF,C,81,85,84,80,66,30,25,25,93,81,95,90,94,68,90,65,45,84,88,84,79,75,54,64,42,68,49,57,47,70,85,90,95,78,60,75,71,74,54,62,54,60,73,54,75,84,86,84,85,95
495,8151,Charles Smith,PF,C,82,85,72,68,47,62,41,32,94,79,95,92,88,72,85,74,40,75,78,74,70,94,64,44,38,41,62,68,64,73,70,85,86,78,62,80,63,84,54,70,60,59,72,60,80,81,84,88,85,95
496,8344,David Wesley,SG,,72,85,83,80,80,94,90,84,97,83,95,92,92,84,25,45,35,74,30,30,47,97,76,74,60,72,82,86,86,80,42,95,85,74,77,36,73,70,75,68,84,63,47,72,70,30,52,36,96,84
497,8093,Jon McGlocklin,SG,SF,77,85,91,90,88,89,87,79,92,86,90,88,88,84,25,54,35,73,25,48,51,84,75,71,63,73,78,81,79,50,68,90,85,85,75,48,78,77,65,74,65,50,25,65,75,48,52,51,85,92
498,8320,Bobby Jones,SF,PF,81,85,55,45,48,30,30,30,70,75,75,74,85,65,75,70,45,72,66,55,55,97,61,56,49,59,48,70,72,70,70,95,75,78,95,97,97,96,84,98,83,73,57,83,85,61,88,75,88,80
499,8318,Mahmoud Abdul-Rauf,PG,SG,73,85,88,80,83,80,79,82,85,96,90,89,92,89,25,80,30,76,30,25,81,85,80,82,81,80,88,83,85,87,32,94,78,92,71,25,72,73,72,48,69,62,30,69,70,31,39,30,87,92
500,20007,Artis Gilmore,C,,86,85,71,54,31,34,27,25,88,70,85,88,91,75,70,55,30,78,89,84,80,80,44,58,55,54,32,69,60,72,91,83,80,81,78,83,81,84,60,80,54,60,90,84,80,80,83,82,90,80
501,8317,Ty Lawson,PG,,71,85,84,80,83,85,80,84,88,82,85,85,88,86,25,35,30,72,32,25,55,75,88,87,86,90,94,84,90,69,58,88,82,80,75,25,76,74,74,59,74,64,35,74,60,35,43,39,85,89
502,20055,Andre Miller,PG,,74,85,85,84,80,69,30,41,86,83,85,87,94,93,25,25,25,73,70,55,70,72,93,94,90,92,89,88,89,65,54,90,60,94,70,52,74,77,70,60,73,63,25,73,65,40,48,39,88,96
